author_img,text,author_name,tags,likes
https://images.gr-assets.com/authors/1537240528p2/11466.jpg,"“She leaned down and looked at his lifeless face and Leisel kissed her best friend, Rudy Steiner, soft and true on his lips. He tasted dusty and sweet. He tasted like regret in the shadows of trees and in the glow of the anarchist's suit collection. She kissed him long and soft, and when she pulled herself away, she touched his mouth with her fingers...She did not say goodbye. She was incapable, and after a few more minutes at his side, she was able to tear herself from the ground. It amazes me what humans can do, even when streams are flowing down their faces and they stagger on...”","Markus Zusak,","water,inspiration,inspirational,cats,death,life,beatles,emotions,hypocrisy,pain,suffering,happiness,relationships,atheism,religion,skeptic,love,the-book-thief,life,love,alice-in-wonderland,introspection,self-discovery,benjamin-button,change,courage,time,love,knowing-others,perception,self-awareness,understanding,becca-fitzpatrick,hush-hush,nora,patch,age,family,beauty,defenses,roses,thorns,friendship,defend,reading,morals,spirituality,humor,love",3389 likes
https://images.gr-assets.com/authors/1201840056p2/566.jpg,"“We can never judge the lives of others, because each person knows only their own pain and renunciation. It's one thing to feel that you are on the right path, but it's another to think that yours is the only path.”",Paulo Coelho,"water,inspiration,inspirational,cats,death,life,beatles,emotions,hypocrisy,pain,suffering,happiness,relationships,atheism,religion,skeptic,love,the-book-thief,life,love,alice-in-wonderland,introspection,self-discovery,benjamin-button,change,courage,time,love,knowing-others,perception,self-awareness,understanding,becca-fitzpatrick,hush-hush,nora,patch,age,family,beauty,defenses,roses,thorns,friendship,defend,reading,morals,spirituality,humor,love",3389 likes
https://images.gr-assets.com/authors/1588707274p2/4039811.jpg,“Then I realize what it is. It's him. Something about him makes me feel like I am about to fall. Or turn to liquid. Or burst into flames.”,"Veronica Roth,","water,inspiration,inspirational,cats,death,life,beatles,emotions,hypocrisy,pain,suffering,happiness,relationships,atheism,religion,skeptic,love,the-book-thief,life,love,alice-in-wonderland,introspection,self-discovery,benjamin-button,change,courage,time,love,knowing-others,perception,self-awareness,understanding,becca-fitzpatrick,hush-hush,nora,patch,age,family,beauty,defenses,roses,thorns,friendship,defend,reading,morals,spirituality,humor,love",3389 likes
https://images.gr-assets.com/authors/1586700347p2/947.jpg,"“My tongue will tell the anger of my heart, or else my heart concealing it will break.”","William Shakespeare,","water,inspiration,inspirational,cats,death,life,beatles,emotions,hypocrisy,pain,suffering,happiness,relationships,atheism,religion,skeptic,love,the-book-thief,life,love,alice-in-wonderland,introspection,self-discovery,benjamin-button,change,courage,time,love,knowing-others,perception,self-awareness,understanding,becca-fitzpatrick,hush-hush,nora,patch,age,family,beauty,defenses,roses,thorns,friendship,defend,reading,morals,spirituality,humor,love",3389 likes
https://images.gr-assets.com/authors/1571554989p2/8164.jpg,"“Who in the world am I? Ah, that's the great puzzle.”","Lewis Carroll ,","water,inspiration,inspirational,cats,death,life,beatles,emotions,hypocrisy,pain,suffering,happiness,relationships,atheism,religion,skeptic,love,the-book-thief,life,love,alice-in-wonderland,introspection,self-discovery,benjamin-button,change,courage,time,love,knowing-others,perception,self-awareness,understanding,becca-fitzpatrick,hush-hush,nora,patch,age,family,beauty,defenses,roses,thorns,friendship,defend,reading,morals,spirituality,humor,love",3389 likes
https://images.gr-assets.com/authors/1400170590p2/80495.jpg,"“For what it’s worth: it’s never too late or, in my case, too early to be whoever you want to be. There’s no time limit, stop whenever you want. You can change or stay the same, there are no rules to this thing. We can make the best or the worst of it. I hope you make the best of it. And I hope you see things that startle you. I hope you feel things you never felt before. I hope you meet people with a different point of view. I hope you live a life you’re proud of. If you find that you’re not, I hope you have the courage to start all over again.”","Eric Roth,","water,inspiration,inspirational,cats,death,life,beatles,emotions,hypocrisy,pain,suffering,happiness,relationships,atheism,religion,skeptic,love,the-book-thief,life,love,alice-in-wonderland,introspection,self-discovery,benjamin-button,change,courage,time,love,knowing-others,perception,self-awareness,understanding,becca-fitzpatrick,hush-hush,nora,patch,age,family,beauty,defenses,roses,thorns,friendship,defend,reading,morals,spirituality,humor,love",3389 likes
https://images.gr-assets.com/authors/1521044377p2/3565.jpg,“To love oneself is the beginning of a lifelong romance.”,"Oscar Wilde,","water,inspiration,inspirational,cats,death,life,beatles,emotions,hypocrisy,pain,suffering,happiness,relationships,atheism,religion,skeptic,love,the-book-thief,life,love,alice-in-wonderland,introspection,self-discovery,benjamin-button,change,courage,time,love,knowing-others,perception,self-awareness,understanding,becca-fitzpatrick,hush-hush,nora,patch,age,family,beauty,defenses,roses,thorns,friendship,defend,reading,morals,spirituality,humor,love",3389 likes
https://images.gr-assets.com/authors/1471024439p2/38285.jpg,“Everything that irritates us about others can lead us to an understanding of ourselves.”,Carl Gustav Jung,"water,inspiration,inspirational,cats,death,life,beatles,emotions,hypocrisy,pain,suffering,happiness,relationships,atheism,religion,skeptic,love,the-book-thief,life,love,alice-in-wonderland,introspection,self-discovery,benjamin-button,change,courage,time,love,knowing-others,perception,self-awareness,understanding,becca-fitzpatrick,hush-hush,nora,patch,age,family,beauty,defenses,roses,thorns,friendship,defend,reading,morals,spirituality,humor,love",3389 likes
https://images.gr-assets.com/authors/1390505291p2/2876763.jpg,"“Keep in mind that people change, but the past doesn't.”","Becca Fitzpatrick,","water,inspiration,inspirational,cats,death,life,beatles,emotions,hypocrisy,pain,suffering,happiness,relationships,atheism,religion,skeptic,love,the-book-thief,life,love,alice-in-wonderland,introspection,self-discovery,benjamin-button,change,courage,time,love,knowing-others,perception,self-awareness,understanding,becca-fitzpatrick,hush-hush,nora,patch,age,family,beauty,defenses,roses,thorns,friendship,defend,reading,morals,spirituality,humor,love",3389 likes
https://images.gr-assets.com/authors/1596216614p2/1077326.jpg,“Youth can not know how age thinks and feels. But old men are guilty if they forget what it was to be young.”,"J.K. Rowling ,","water,inspiration,inspirational,cats,death,life,beatles,emotions,hypocrisy,pain,suffering,happiness,relationships,atheism,religion,skeptic,love,the-book-thief,life,love,alice-in-wonderland,introspection,self-discovery,benjamin-button,change,courage,time,love,knowing-others,perception,self-awareness,understanding,becca-fitzpatrick,hush-hush,nora,patch,age,family,beauty,defenses,roses,thorns,friendship,defend,reading,morals,spirituality,humor,love",3389 likes
https://images.gr-assets.com/authors/1188896723p2/5350.jpg,“Kindred spirits are not so scarce as I used to think. It's splendid to find out there are so many of them in the world.”,"L.M. Montgomery,","water,inspiration,inspirational,cats,death,life,beatles,emotions,hypocrisy,pain,suffering,happiness,relationships,atheism,religion,skeptic,love,the-book-thief,life,love,alice-in-wonderland,introspection,self-discovery,benjamin-button,change,courage,time,love,knowing-others,perception,self-awareness,understanding,becca-fitzpatrick,hush-hush,nora,patch,age,family,beauty,defenses,roses,thorns,friendship,defend,reading,morals,spirituality,humor,love",3389 likes
https://images.gr-assets.com/authors/1219762839p2/8249.jpg,“But he who dares not grasp the thorn,Anne Bronte,"water,inspiration,inspirational,cats,death,life,beatles,emotions,hypocrisy,pain,suffering,happiness,relationships,atheism,religion,skeptic,love,the-book-thief,life,love,alice-in-wonderland,introspection,self-discovery,benjamin-button,change,courage,time,love,knowing-others,perception,self-awareness,understanding,becca-fitzpatrick,hush-hush,nora,patch,age,family,beauty,defenses,roses,thorns,friendship,defend,reading,morals,spirituality,humor,love",3389 likes
,"“Silence make the real conversations between friends. Not the saying, but the never needing to say that counts.”",Margaret Lee Runbeck,"water,inspiration,inspirational,cats,death,life,beatles,emotions,hypocrisy,pain,suffering,happiness,relationships,atheism,religion,skeptic,love,the-book-thief,life,love,alice-in-wonderland,introspection,self-discovery,benjamin-button,change,courage,time,love,knowing-others,perception,self-awareness,understanding,becca-fitzpatrick,hush-hush,nora,patch,age,family,beauty,defenses,roses,thorns,friendship,defend,reading,morals,spirituality,humor,love",3389 likes
https://images.gr-assets.com/authors/1217355543p2/875661.jpg,"“My soul is from elsewhere, I'm sure of that, and I intend to end up there.”",Mawlana Jalal-al-Din Rumi,"water,inspiration,inspirational,cats,death,life,beatles,emotions,hypocrisy,pain,suffering,happiness,relationships,atheism,religion,skeptic,love,the-book-thief,life,love,alice-in-wonderland,introspection,self-discovery,benjamin-button,change,courage,time,love,knowing-others,perception,self-awareness,understanding,becca-fitzpatrick,hush-hush,nora,patch,age,family,beauty,defenses,roses,thorns,friendship,defend,reading,morals,spirituality,humor,love",3389 likes
https://images.gr-assets.com/authors/1563830499p2/10003.jpg,"“You have to know what you stand for, not just what you stand against.”","Laurie Halse Anderson,","water,inspiration,inspirational,cats,death,life,beatles,emotions,hypocrisy,pain,suffering,happiness,relationships,atheism,religion,skeptic,love,the-book-thief,life,love,alice-in-wonderland,introspection,self-discovery,benjamin-button,change,courage,time,love,knowing-others,perception,self-awareness,understanding,becca-fitzpatrick,hush-hush,nora,patch,age,family,beauty,defenses,roses,thorns,friendship,defend,reading,morals,spirituality,humor,love",3389 likes
https://images.gr-assets.com/authors/1201840056p2/566.jpg,"“When I had nothing to lose, I had everything. When I stopped being who I am, I found myself.”","Paulo Coelho,","water,inspiration,inspirational,cats,death,life,beatles,emotions,hypocrisy,pain,suffering,happiness,relationships,atheism,religion,skeptic,love,the-book-thief,life,love,alice-in-wonderland,introspection,self-discovery,benjamin-button,change,courage,time,love,knowing-others,perception,self-awareness,understanding,becca-fitzpatrick,hush-hush,nora,patch,age,family,beauty,defenses,roses,thorns,friendship,defend,reading,morals,spirituality,humor,love",3389 likes
https://images.gr-assets.com/authors/1521044377p2/3565.jpg,“I am too fond of reading books to care to write them.”,"Oscar Wilde,","water,inspiration,inspirational,cats,death,life,beatles,emotions,hypocrisy,pain,suffering,happiness,relationships,atheism,religion,skeptic,love,the-book-thief,life,love,alice-in-wonderland,introspection,self-discovery,benjamin-button,change,courage,time,love,knowing-others,perception,self-awareness,understanding,becca-fitzpatrick,hush-hush,nora,patch,age,family,beauty,defenses,roses,thorns,friendship,defend,reading,morals,spirituality,humor,love",3389 likes
https://images.gr-assets.com/authors/1322103868p2/1244.jpg,“Always do what is right. It will gratify half of mankind and astound the other.”,Mark Twain,"water,inspiration,inspirational,cats,death,life,beatles,emotions,hypocrisy,pain,suffering,happiness,relationships,atheism,religion,skeptic,love,the-book-thief,life,love,alice-in-wonderland,introspection,self-discovery,benjamin-button,change,courage,time,love,knowing-others,perception,self-awareness,understanding,becca-fitzpatrick,hush-hush,nora,patch,age,family,beauty,defenses,roses,thorns,friendship,defend,reading,morals,spirituality,humor,love",3389 likes
https://images.gr-assets.com/authors/1393555704p2/12080.jpg,“Make your own Bible. Select and collect all the words and sentences that in all your readings have been to you like the blast of a trumpet.”,Ralph Waldo Emerson,"water,inspiration,inspirational,cats,death,life,beatles,emotions,hypocrisy,pain,suffering,happiness,relationships,atheism,religion,skeptic,love,the-book-thief,life,love,alice-in-wonderland,introspection,self-discovery,benjamin-button,change,courage,time,love,knowing-others,perception,self-awareness,understanding,becca-fitzpatrick,hush-hush,nora,patch,age,family,beauty,defenses,roses,thorns,friendship,defend,reading,morals,spirituality,humor,love",3389 likes
https://images.gr-assets.com/authors/1310062695p2/669810.jpg,"“I'm saying that I'm a moody, insecure, narrow-minded, jealous, borderline homicidal bitch, and I want you to promise me that you're okay with that, because it's who I am, and you're what I need.”","Jeaniene Frost,","water,inspiration,inspirational,cats,death,life,beatles,emotions,hypocrisy,pain,suffering,happiness,relationships,atheism,religion,skeptic,love,the-book-thief,life,love,alice-in-wonderland,introspection,self-discovery,benjamin-button,change,courage,time,love,knowing-others,perception,self-awareness,understanding,becca-fitzpatrick,hush-hush,nora,patch,age,family,beauty,defenses,roses,thorns,friendship,defend,reading,morals,spirituality,humor,love",3389 likes
https://images.gr-assets.com/authors/1651461677p2/18791.jpg,“Our memory is a more perfect world than the universe: it gives back life to those who no longer exist.”,Guy de Maupassant,"memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1270502031p2/150038.jpg,"“Your friend's poetry is terrible,"" he said.","Cassandra Clare,","memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1424906625p2/4280.jpg,"“There was another life that I might have had, but I am having this one.”",Kazuo Ishiguro,"memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1458565195p2/871358.jpg,“و كلما أمسكت بحالة من حالاتي و قلت هذا هو أنا .. ما تلبث هذه الحالة أن تفلت من أصابعي و تحل محلها حالة أخرى .. هي أنا .. أيضاً..”,"مصطفى محمود,","memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1304944713p2/3961.jpg,“People shouldn't be afraid of their government. Governments should be afraid of their people.”,"Alan Moore,","memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1588707274p2/4039811.jpg,“I suppose a fire that burns that bright is not meant to last.”,"Veronica Roth,","memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1200326665p2/1315.jpg,“I like good strong words that mean something…”,"Louisa May Alcott,","memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1649011787p2/346732.jpg,"“The best fantasy is written in the language of dreams. It is alive as dreams are alive, more real than real ... for a moment at least ... that long magic moment before we wake.",George R.R. Martin,"memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1521044377p2/3565.jpg,"“There is only one thing in the world worse than being talked about, and that is not being talked about.”","Oscar Wilde,","memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1362614211p2/692403.jpg,"“The beauty of a woman is not in the clothes she wears, the figure that she carries, or the way she combs her hair. The beauty of a woman is seen in her eyes, because that is the doorway to her heart, the place where love resides. True beauty in a woman is reflected in her soul. It's the caring that she lovingly gives, the passion that she shows & the beauty of a woman only grows with passing years.”",Audrey Hepburn,"memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1201097624p2/1711.jpg,“Art enables us to find ourselves and lose ourselves at the same time.”,"Thomas Merton ,","memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1229046503p2/137261.jpg,"“Books are the carriers of civilization...They are companions, teachers, magicians, bankers of the treasures of the mind. Books are humanity in print.”",Barbara W. Tuchman,"memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1547439330p2/4430.jpg,“Life isn't finding shelter in the storm. It's about learning to dance in the rain.”,"Sherrilyn Kenyon,","memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1235562205p2/1654.jpg,"“In the beginning there was nothing, which exploded.”","Terry Pratchett,","memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1270502031p2/150038.jpg,"“I'll just have them change the entry in the demonology textbook from 'almost extinct' to 'not extinct enough for Alec. He prefers his monsters really, really extinct.' Will that make you happy?”","Cassandra Clare,","memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1521044377p2/3565.jpg,“It is absurd to divide people into good and bad. People are either charming or tedious.”,"Oscar Wilde,","memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1407613261p2/15321.jpg,“It does not matter how slowly you go as long as you do not stop.”,Confucius,"memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1372181953p2/2987.jpg,"“You should never be surprised when someone treats you with respect, you should expect it.”","Sarah Dessen,","memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1235562205p2/1654.jpg,"“Light thinks it travels faster than anything but it is wrong. No matter how fast light travels, it finds the darkness has always got there first, and is waiting for it.”","Terry Pratchett,","memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1202527632p2/17290.jpg,"“In a time of destruction, create something.”",Maxine Hong Kingston,"memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1649011787p2/346732.jpg,"“Never forget what you are, for surely the world will not. Make it your strength. Then it can never be your weakness.”","George R.R. Martin,","memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1433582280p2/2778055.jpg,"“And I asked myself about the present: how wide it was, how deep it was, how much was mine to keep.”","Kurt Vonnegut,","memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1215314094p2/289513.jpg,“They who can give up essential liberty to obtain a little temporary safety deserve neither liberty nor safety.”,"Benjamin Franklin,","memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1351458215p2/1109606.jpg,“أحسد الأطفال الرضّع، لأنهم يملكون وحدهم حق الصراخ والقدرة عليه، قبل أن تروض الحياة حبالهم الصوتية، وتعلِّمهم الصمت”,"أحلام مستغانمي,","memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1651440776p2/11682.jpg,“Compassion is the basis of morality.”,Arthur Schopenhauer,"memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1263888735p2/838305.jpg,"“Every time you smile at someone, it is an action of love, a gift to that person, a beautiful thing.”",Mother Teresa,"memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
https://images.gr-assets.com/authors/1201840056p2/566.jpg,"“A child can teach an adult three things: to be happy for no reason, to always be busy with something, and to know how to demand with all his might that which he desires.”",Paulo Coelho,"memory,humor,inspirational,missed-chances,democracy,equality,government,misattributed,four,heartbreaking,tobias,little-women,louisa-may-alcott,words,fantasy-books,humor,art,humor,metaphysics,physics,science,humor,bad,charming,good,tedious,education,inspirational,life,perseverance,inspirational,darkness,light,speed-of-light,creation,destruction,hope,life,slaughterhouse-five,freedom,liberty,privacy,safety,security,compassion,morality,morals,paraphrased,apocryphal,feminism,friendship,love,responsibility",3350 likes
